t	g1r1	g1r2	g1ave	g2r1	g2r2	g2ave	g3r1	g3r2	g3ave	g4r1	g4r2	g4ave
3.0560	0.39089	0.22717	0.30903	-0.15140	-0.29080	-0.22110	1.3404	0.26984	0.80513	-2.1840	-2.7726	-2.4783
3.0580	-0.071319	-0.043917	-0.057618	-0.31181	-0.32286	-0.31733	1.1040	0.44385	0.77394	-2.6106	-2.7726	-2.6916
3.0600	0.00040300	-0.043917	-0.021757	-0.34389	-0.21063	-0.27726	1.3404	0.20769	0.77405	-2.6733	-2.8354	-2.7543
3.0620	0.00040300	0.30690	0.15365	-0.34389	-0.17055	-0.25722	1.3404	0.63030	0.98535	-2.6733	-2.5969	-2.6351
3.0640	-0.23070	-0.083783	-0.15724	-0.38399	-0.29080	-0.33739	1.0418	0.69244	0.86714	-2.9242	-2.8354	-2.8798
3.0660	0.080094	0.10757	0.093834	-0.23160	-0.17055	-0.20108	1.4648	0.63030	1.0476	-2.3722	-2.7224	-2.5473
3.0680	0.00040300	0.33879	0.16960	-0.38399	-0.050305	-0.21715	1.4026	0.92861	1.1656	-2.4976	-2.4714	-2.4845
3.0700	-0.15101	-0.16351	-0.15726	-0.42410	-0.32286	-0.37348	1.2906	0.86646	1.0786	-2.6106	-2.8354	-2.7230
3.0720	0.19963	0.22717	0.21340	-0.15140	-0.17055	-0.16097	1.4648	0.92861	1.1967	-2.1840	-2.5342	-2.3591
3.0740	-0.031473	0.18731	0.077916	-0.34389	-0.17055	-0.25722	1.5892	0.92861	1.2589	-2.5604	-2.5342	-2.5473
3.0760	-0.19086	-0.12365	-0.15725	-0.27171	-0.32286	-0.29728	1.5892	0.99075	1.2900	-2.5604	-2.7224	-2.6414
3.0780	0.080094	0.26704	0.17357	-0.23160	-0.17055	-0.20108	1.6514	1.0529	1.3522	-2.3094	-2.5969	-2.4532
3.0800	-0.11117	-0.012024	-0.061595	-0.38399	-0.29080	-0.33739	1.6514	0.92861	1.2900	-2.3722	-2.6597	-2.5159
3.0820	0.080094	-0.35487	-0.13739	-0.27171	-0.40303	-0.33737	1.9500	1.0529	1.5015	-2.1213	-2.8354	-2.4783
3.0840	0.35104	0.18731	0.26917	-0.11129	-0.21063	-0.16096	2.1988	1.1772	1.6880	-1.8829	-2.6597	-2.2713
3.0860	0.11994	-0.20338	-0.041720	-0.27171	-0.36294	-0.31732	1.7758	1.0529	1.4144	-2.1213	-2.7726	-2.4469
3.0880	0.19963	-0.28311	-0.041740	-0.11129	-0.32286	-0.21708	2.0122	1.3015	1.6569	-2.0083	-2.7224	-2.3654
3.0900	0.080094	0.30690	0.19350	-0.27171	-0.050305	-0.16101	1.8878	1.7241	1.8060	-2.1213	-2.3459	-2.2336
3.0920	-0.31039	-0.12365	-0.21702	-0.42410	-0.17055	-0.29732	1.6514	1.4134	1.5324	-2.3722	-2.5342	-2.4532
3.0940	-0.15101	0.027841	-0.061585	-0.27171	-0.13047	-0.20109	1.7758	1.7862	1.7810	-2.1213	-2.2831	-2.2022
3.0960	-0.23070	0.37866	0.073979	-0.50430	-0.13047	-0.31738	1.7136	1.8484	1.7810	-2.1213	-2.2329	-2.1771
3.0980	-0.27055	-0.20338	-0.23696	-0.42410	-0.21063	-0.31736	1.7136	1.4755	1.5946	-2.2467	-2.5342	-2.3904
3.1000	0.040249	-0.043917	-0.0018340	-0.19150	-0.21063	-0.20107	1.8256	1.7241	1.7748	-1.6319	-2.3459	-1.9889
3.1020	0.27932	0.10757	0.19345	-0.15140	-0.25071	-0.20106	1.8878	1.7241	1.8060	-1.7574	-2.4714	-2.1144
3.1040	0.11994	-0.47447	-0.17726	-0.19150	-0.40303	-0.29726	2.1366	1.3636	1.7501	-1.6319	-2.5969	-2.1144
3.1060	0.39089	-0.012024	0.18943	0.0090130	-0.17055	-0.080769	2.3232	1.8484	2.0858	-1.3936	-2.2329	-1.8132
3.1080	0.00040300	-0.012024	-0.0058105	-0.27171	-0.36294	-0.31732	2.0744	1.6619	1.8682	-1.6319	-2.4714	-2.0517
3.1100	0.080094	-0.35487	-0.13739	-0.23160	-0.36294	-0.29727	2.0744	1.5998	1.8371	-1.6319	-2.4086	-2.0203
3.1120	0.080094	0.067707	0.073901	-0.19150	-0.090387	-0.14094	2.1988	2.0224	2.1106	-1.6319	-1.9191	-1.7755
3.1140	-0.27055	-0.043917	-0.15723	-0.42410	-0.29080	-0.35745	1.7758	1.8981	1.8370	-1.6947	-2.3459	-2.0203
3.1160	0.040249	-0.20338	-0.081565	-0.23160	-0.25071	-0.24116	2.1366	1.8981	2.0174	-1.3936	-2.1074	-1.7505
3.1180	-0.071319	0.14744	0.038060	-0.31181	-0.050305	-0.18106	2.0744	2.1467	2.1106	-1.3308	-1.7309	-1.5309
3.1200	-0.11117	-0.12365	-0.11741	-0.34389	-0.32286	-0.33337	1.9500	2.0224	1.9862	-1.5190	-2.1074	-1.8132
3.1220	0.00040300	-0.043917	-0.021757	-0.15140	-0.090387	-0.12089	2.1366	2.1467	2.1417	-1.0799	-1.7309	-1.4054
3.1240	-0.15101	0.067707	-0.041652	-0.31181	-0.090387	-0.20110	1.7136	2.2088	1.9612	-1.3936	-1.6807	-1.5371
3.1260	-0.23070	-0.16351	-0.19711	-0.46420	-0.36294	-0.41357	1.9500	1.9603	1.9551	-1.4563	-1.9819	-1.7191
3.1280	-0.031473	-0.083783	-0.057628	-0.27171	-0.13047	-0.20109	2.1366	2.2088	2.1727	-1.0799	-1.6807	-1.3803
3.1300	-0.071319	-0.083783	-0.077551	-0.27171	-0.25071	-0.26121	1.8256	1.7862	1.8059	-1.1426	-1.7309	-1.4368
3.1320	0.15979	-0.43460	-0.13741	-0.27171	-0.48319	-0.37745	2.0744	1.8484	1.9614	-0.77879	-2.1074	-1.4431
3.1340	0.23948	-0.24325	-0.0018845	-0.15140	-0.25071	-0.20106	2.2610	2.0846	2.1728	-0.84152	-1.6179	-1.2297
3.1360	0.11994	-0.28311	-0.081586	-0.15140	-0.25071	-0.20106	1.9500	1.8484	1.8992	-0.77879	-1.6807	-1.2297
3.1380	0.31917	-0.24325	0.037961	-0.15140	-0.36294	-0.25717	2.0744	1.8981	1.9863	-0.71606	-1.7936	-1.2548
3.1400	0.00040300	-0.043917	-0.021757	-0.15140	-0.13047	-0.14093	2.2610	2.3331	2.2971	-0.84152	-1.3669	-1.1042
3.1420	-0.34227	-0.20338	-0.27282	-0.38399	-0.21063	-0.29731	1.8878	2.0224	1.9551	-1.0297	-1.4924	-1.2611
3.1440	-0.23070	-0.043917	-0.13731	-0.38399	-0.17055	-0.27727	2.0122	2.3953	2.2038	-0.77879	-1.3669	-1.0728
3.1460	-0.38212	-0.012024	-0.19707	-0.38399	-0.050305	-0.21715	1.6514	2.4450	2.0482	-0.77879	-1.0029	-0.89085
3.1480	-0.31039	-0.24325	-0.27682	-0.38399	-0.25071	-0.31735	1.7758	2.0224	1.8991	-0.71606	-1.4296	-1.0729
3.1500	0.00040300	-0.28311	-0.14135	-0.19150	-0.21063	-0.20107	2.1988	2.2710	2.2349	-0.35221	-1.3041	-0.82817
3.1520	-0.15101	-0.20338	-0.17720	-0.19150	-0.21063	-0.20107	1.9500	2.0846	2.0173	-0.41494	-1.1912	-0.80306
3.1540	0.00040300	-0.47447	-0.23703	-0.15140	-0.36294	-0.25717	1.9500	1.7241	1.8371	-0.22675	-1.4296	-0.82820
3.1560	0.080094	-0.28311	-0.10151	-0.15140	-0.17055	-0.16097	2.2610	2.1467	2.2039	-0.038552	-1.1284	-0.58349
3.1580	-0.23070	-0.35487	-0.29279	-0.23160	-0.32286	-0.27723	1.8878	2.1467	2.0173	-0.47768	-1.0657	-0.77167
3.1600	-0.15101	-0.32298	-0.23699	-0.31181	-0.25071	-0.28126	1.7136	1.7862	1.7499	-0.10128	-1.2414	-0.67133
3.1620	-0.11117	-0.20338	-0.15727	-0.31181	-0.21063	-0.26122	1.7136	2.1467	1.9302	-0.28948	-0.87739	-0.58344
3.1640	-0.42196	-0.32298	-0.37247	-0.46420	-0.36294	-0.41357	1.5270	1.9603	1.7436	-0.47768	-0.87739	-0.67753
3.1660	-0.031473	-0.20338	-0.11743	-0.15140	-0.17055	-0.16097	1.7136	2.0846	1.8991	-0.038552	-0.94015	-0.48935
3.1680	-0.15101	-0.083783	-0.11740	-0.23160	-0.090387	-0.16099	1.7136	2.2710	1.9923	-0.10128	-0.57616	-0.33872
3.1700	-0.46181	-0.32298	-0.39239	-0.27171	-0.32286	-0.29728	1.6514	2.0224	1.8369	-0.16402	-0.68913	-0.42657
3.1720	-0.19086	-0.043917	-0.11739	-0.19150	-0.13047	-0.16098	1.8256	2.1467	1.9862	0.13710	-0.57616	-0.21953
3.1740	-0.50165	-0.20338	-0.35252	-0.34389	-0.090387	-0.21714	1.5270	2.2710	1.8990	0.011633	-0.45065	-0.21951
3.1760	-0.46181	-0.35487	-0.40834	-0.31181	-0.29080	-0.30130	1.4026	1.9603	1.6814	-0.038552	-0.51341	-0.27598
3.1780	-0.31039	-0.12365	-0.21702	-0.15140	-0.090387	-0.12089	1.6514	2.2088	1.9301	0.38802	-0.45065	-0.031314
3.1800	-0.50165	-0.43460	-0.46813	-0.34389	-0.25071	-0.29730	1.3404	1.8484	1.5944	0.19983	-0.45065	-0.12541
3.1820	-0.34227	-0.51433	-0.42830	-0.15140	-0.40303	-0.27721	1.4026	1.8484	1.6255	0.51349	-0.57616	-0.031338
3.1840	-0.11117	-0.24325	-0.17721	-0.071192	-0.17055	-0.12087	1.4026	2.0224	1.7125	0.62641	-0.38790	0.11926
3.1860	-0.34227	-0.55420	-0.44823	-0.27171	-0.32286	-0.29728	1.4648	1.6619	1.5634	0.32529	-0.45065	-0.062679
3.1880	-0.31039	-0.47447	-0.39243	-0.11129	-0.36294	-0.23712	1.4648	1.8981	1.6815	0.56367	-0.32514	0.11927
3.1900	-0.34227	-0.012024	-0.17715	-0.31181	0.061924	-0.12494	1.0418	2.0846	1.5632	0.38802	-0.14942	0.11930
3.1920	-0.69291	-0.39474	-0.54382	-0.50430	-0.29080	-0.39755	0.74325	1.6619	1.2026	0.19983	-0.19963	0.00010050
3.1940	-0.58134	-0.20338	-0.39236	-0.31181	-0.21063	-0.26122	0.79302	1.9603	1.3766	0.32529	-0.023910	0.15069
3.1960	-0.54150	-0.012024	-0.27676	-0.34389	-0.010224	-0.17706	0.74325	2.1467	1.4450	0.38802	0.22711	0.30757
3.1980	-0.73276	-0.43460	-0.58368	-0.34389	-0.21063	-0.27726	0.68105	1.5998	1.1404	0.32529	-0.086666	0.11931
3.2000	-0.38212	-0.28311	-0.33261	-0.031089	-0.21063	-0.12086	1.1040	1.8484	1.4762	0.68914	0.10160	0.39537
3.2020	-0.38212	-0.20338	-0.29275	-0.19150	-0.17055	-0.18103	1.0418	1.7241	1.3830	0.81460	0.16436	0.48948
3.2040	-0.42196	-0.67380	-0.54788	-0.11129	-0.32286	-0.21708	0.91742	1.3015	1.1095	0.87733	-0.086666	0.39533
3.2060	-0.23070	-0.24325	-0.23697	0.081198	-0.17055	-0.044677	0.97963	1.7241	1.3519	1.2412	0.35263	0.79690
3.2080	-0.66103	-0.47447	-0.56775	-0.27171	-0.21063	-0.24117	0.55664	1.4134	0.98500	0.87733	0.16436	0.52085
3.2100	-0.58134	-0.63393	-0.60764	-0.23160	-0.36294	-0.29727	0.55664	1.1150	0.83584	0.81460	0.22711	0.52086
3.2120	-0.58134	-0.16351	-0.37243	-0.27171	-0.090387	-0.18105	0.30782	1.7241	1.0160	0.94007	0.40283	0.67145
3.2140	-0.73276	-0.39474	-0.56375	-0.31181	-0.25071	-0.28126	0.0092440	1.1772	0.59322	0.62641	0.35263	0.48952
3.2160	-0.58134	-0.39474	-0.48804	-0.19150	-0.21063	-0.20107	0.25806	1.1772	0.71763	1.0028	0.35263	0.67771
3.2180	-0.62119	-0.12365	-0.37242	-0.19150	-0.050305	-0.12090	0.071448	1.5377	0.80455	0.81460	0.71661	0.76561
3.2200	-0.69291	-0.39474	-0.54382	-0.34389	-0.13047	-0.23718	-0.11516	1.1772	0.53102	0.94007	0.40283	0.67145
3.2220	-0.42196	-0.24325	-0.33260	-0.15140	-0.21063	-0.18101	0.25806	1.1150	0.68655	1.0530	0.71661	0.88480
3.2240	-0.66103	-0.20338	-0.43221	-0.23160	-0.13047	-0.18104	0.0092440	1.2393	0.62429	1.0028	0.52834	0.76557
3.2260	-0.69291	-0.47447	-0.58369	-0.31181	-0.21063	-0.26122	-0.17737	0.92861	0.37562	0.94007	0.59110	0.76558
3.2280	-0.50165	-0.24325	-0.37245	-0.11129	-0.090387	-0.10084	-0.11516	0.92861	0.40672	1.1157	0.84212	0.97892
3.2300	-0.77260	-0.43460	-0.60360	-0.19150	-0.17055	-0.18103	-0.23957	0.86646	0.31344	1.0530	0.65386	0.85342
3.2320	-0.42196	-0.74555	-0.58376	0.0090130	-0.29080	-0.14089	0.071448	0.56815	0.31980	1.2412	0.52834	0.88476
3.2340	-0.42196	-0.35487	-0.38841	0.0090130	-0.17055	-0.080769	0.19586	0.81674	0.50630	1.4921	0.95508	1.2236
3.2360	-0.62119	-0.51433	-0.56776	-0.071192	-0.21063	-0.14091	-0.17737	0.50600	0.16432	1.3039	0.71661	1.0103
3.2380	-0.46181	-0.55420	-0.50800	-0.071192	-0.21063	-0.14091	-0.052960	0.50600	0.22652	1.4921	0.71661	1.1044
3.2400	-0.58134	-0.20338	-0.39236	-0.19150	-0.13047	-0.16098	-0.41374	0.69244	0.13935	1.3039	1.2061	1.2550
3.2420	-0.85229	-0.43460	-0.64345	-0.31181	-0.010224	-0.16102	-0.96114	0.44385	-0.25864	0.94007	0.95508	0.94757
3.2440	-0.73276	-0.28311	-0.50793	-0.27171	-0.090387	-0.18105	-0.77453	0.56815	-0.10319	1.2412	1.0806	1.1609
3.2460	-0.97183	-0.12365	-0.54774	-0.31181	-0.090387	-0.20110	-0.89894	0.56815	-0.16539	0.87733	1.3316	1.1045
3.2480	-0.93198	-0.51433	-0.72316	-0.31181	-0.13047	-0.22114	-0.89894	0.20769	-0.34562	1.0028	0.95508	0.97894
3.2500	-0.46181	-0.35487	-0.40834	-0.19150	-0.090387	-0.14094	-0.77453	0.44385	-0.16534	1.4921	0.95508	1.2236
3.2520	-0.50165	-0.39474	-0.44819	-0.11129	-0.21063	-0.16096	-0.72476	0.20769	-0.25854	1.3666	1.1434	1.2550
3.2540	-0.42196	-0.70569	-0.56382	-0.071192	-0.21063	-0.14091	-0.77453	-0.21491	-0.49472	1.5548	0.84212	1.1985
3.2560	-0.19086	-0.43460	-0.31273	0.081198	-0.17055	-0.044677	-0.77453	0.14555	-0.31449	1.6050	1.1434	1.3742
3.2580	-0.62119	-0.51433	-0.56776	-0.15140	-0.17055	-0.16097	-1.2100	0.083398	-0.56328	1.3039	1.1434	1.2236
3.2600	-0.62119	-0.70569	-0.66344	0.041095	-0.13047	-0.044687	-1.0233	-0.33921	-0.68127	1.3666	1.1434	1.2550
3.2620	-0.58134	-0.35487	-0.46811	0.0090130	-0.010224	-0.00060550	-0.96114	0.083398	-0.43887	1.3666	1.2689	1.3178
3.2640	-0.97183	-0.59407	-0.78295	-0.27171	-0.21063	-0.24117	-1.5085	-0.16519	-0.83686	1.1157	1.2689	1.1923
3.2660	-0.62119	-0.43460	-0.52789	-0.071192	0.061924	-0.0046340	-1.2722	-0.40135	-0.83676	1.4294	1.2061	1.3177
3.2680	-0.69291	-0.28311	-0.48801	-0.19150	-0.050305	-0.12090	-1.3841	-0.10305	-0.74359	1.4921	1.5073	1.4997
3.2700	-0.69291	-0.59407	-0.64349	-0.19150	-0.21063	-0.20107	-1.5707	-0.40135	-0.98605	1.1784	1.2061	1.1923
3.2720	-0.46181	-0.32298	-0.39239	0.0090130	0.10200	0.055509	-1.3841	-0.40135	-0.89274	1.6050	1.5073	1.5562
3.2740	-0.69291	-0.24325	-0.46808	-0.19150	-0.090387	-0.14094	-1.7574	-0.40135	-1.0794	1.2412	1.3944	1.3178
3.2760	-0.85229	-0.63393	-0.74311	-0.23160	-0.17055	-0.20108	-1.7574	-0.64995	-1.2036	1.2412	1.2061	1.2236
3.2780	-0.54150	-0.24325	-0.39237	-0.031089	0.029858	-0.00061550	-1.5707	-0.69966	-1.1352	1.4294	1.4446	1.4370
3.2800	-0.62119	-0.51433	-0.56776	-0.19150	-0.13047	-0.16098	-1.8071	-0.76181	-1.2845	1.2412	1.3316	1.2864
3.2820	-0.54150	-0.78542	-0.66346	-0.071192	-0.25071	-0.16095	-1.5085	-0.94825	-1.2284	1.4921	1.2061	1.3491
3.2840	-0.42196	-0.43460	-0.42828	0.081198	-0.010224	0.035487	-1.5707	-0.82396	-1.1973	1.6050	1.3944	1.4997
3.2860	-0.42196	-0.67380	-0.54788	-0.071192	-0.21063	-0.14091	-1.8693	-1.1347	-1.5020	1.4294	1.3316	1.3805
3.2880	-0.38212	-0.67380	-0.52796	0.12130	-0.13047	-0.0045845	-1.8071	-0.88611	-1.3466	1.5548	1.3316	1.4432
3.2900	-0.50165	-0.16351	-0.33258	0.12130	0.18217	0.15173	-1.7574	-0.88611	-1.3217	1.4921	1.5701	1.5311
3.2920	-0.85229	-0.59407	-0.72318	-0.19150	-0.050305	-0.12090	-2.1181	-1.1968	-1.6575	1.1784	1.3944	1.2864
3.2940	-0.73276	-0.47447	-0.60361	-0.11129	0.061924	-0.024685	-2.1181	-0.88611	-1.5021	1.0530	1.5701	1.3115
3.2960	-0.85229	-0.12365	-0.48797	-0.19150	0.18217	-0.0046655	-2.3047	-0.88611	-1.5954	1.0530	1.5701	1.3115
3.2980	-0.81245	-0.67380	-0.74312	-0.15140	-0.13047	-0.14093	-2.2425	-1.5573	-1.8999	1.1784	1.3944	1.2864
3.3000	-0.42196	-0.51433	-0.46815	0.041095	0.061924	0.051509	-1.9315	-1.2466	-1.5890	1.6050	1.3316	1.4683
3.3020	-0.46181	-0.35487	-0.40834	-0.031089	-0.090387	-0.060738	-2.1803	-1.3709	-1.7756	1.4921	1.4446	1.4683
3.3040	-0.38212	-0.82529	-0.60370	0.0090130	-0.13047	-0.060728	-2.0559	-1.8556	-1.9558	1.5548	1.1434	1.3491
3.3060	-0.31039	-0.47447	-0.39243	0.081198	0.061924	0.071561	-1.8071	-1.3709	-1.5890	1.6678	1.5073	1.5875
3.3080	-0.50165	-0.47447	-0.48806	-0.031089	-0.090387	-0.060738	-2.1803	-1.6194	-1.8999	1.1157	1.2689	1.1923
3.3100	-0.50165	-0.78542	-0.64354	-0.11129	-0.090387	-0.10084	-2.3047	-1.8556	-2.0802	1.2412	1.3316	1.2864
3.3120	-0.58134	-0.28311	-0.43223	-0.071192	0.22225	0.075529	-2.2425	-1.3087	-1.7756	1.1784	1.5073	1.3429
3.3140	-0.85229	-0.63393	-0.74311	-0.19150	-0.090387	-0.14094	-2.6033	-1.6816	-2.1425	1.2412	1.3316	1.2864
3.3160	-0.38212	-0.63393	-0.50802	-0.031089	0.029858	-0.00061550	-2.3047	-1.7313	-2.0180	1.3666	1.5073	1.4370
3.3180	-0.50165	-0.24325	-0.37245	0.0090130	0.26233	0.13567	-2.3047	-1.3709	-1.8378	1.3666	1.8211	1.5939
3.3200	-0.66103	-0.55420	-0.60762	0.0090130	-0.010224	-0.00060550	-2.4167	-1.7935	-2.1051	1.2412	1.2061	1.2236
3.3220	-0.31039	-0.43460	-0.37250	0.081198	0.061924	0.071561	-2.2425	-1.7935	-2.0180	1.3666	1.6956	1.5311
3.3240	-0.69291	-0.28311	-0.48801	-0.031089	0.18217	0.075540	-2.5411	-1.6816	-2.1114	1.1157	1.5701	1.3429
3.3260	-0.58134	-0.67380	-0.62757	0.0090130	-0.090387	-0.040687	-2.4789	-1.8556	-2.1673	1.0530	1.2689	1.1609
3.3280	-0.42196	-0.35487	-0.38841	0.0090130	0.10200	0.055509	-2.1803	-1.9178	-2.0490	1.5548	1.6329	1.5938
3.3300	-0.58134	-0.47447	-0.52790	-0.071192	0.029858	-0.020667	-2.3545	-2.0421	-2.1983	1.1784	1.3316	1.2550
3.3320	-0.31039	-0.90502	-0.60771	0.0090130	-0.21063	-0.10081	-2.3545	-2.2285	-2.2915	1.4921	1.0178	1.2550
3.3340	-0.15101	-0.39474	-0.27287	0.081198	0.061924	0.071561	-2.1803	-1.9799	-2.0801	1.4294	1.5073	1.4684
3.3360	-0.46181	-0.63393	-0.54787	0.041095	-0.010224	0.015436	-2.3047	-2.2285	-2.2666	1.1157	1.2061	1.1609
3.3380	-0.27055	-0.82529	-0.54792	0.16140	-0.050305	0.055549	-2.1803	-2.1042	-2.1423	1.3039	1.1434	1.2236
3.3400	-0.46181	-0.24325	-0.35253	-0.11129	0.18217	0.035438	-2.4167	-1.8556	-2.1362	1.0530	1.8211	1.4371
3.3420	-0.89214	-0.43460	-0.66337	-0.19150	0.18217	-0.0046655	-2.6033	-2.0421	-2.3227	0.87733	1.2689	1.0731
3.3440	-0.54150	-0.59407	-0.56778	-0.071192	0.10200	0.015407	-2.6033	-1.9178	-2.2605	1.1157	1.4446	1.2801
3.3460	-0.62119	-0.20338	-0.41228	-0.11129	0.22225	0.055478	-2.6655	-1.8556	-2.2606	0.94007	1.7584	1.3492
3.3480	-0.66103	-0.59407	-0.62755	-0.071192	0.10200	0.015407	-2.7277	-2.2285	-2.4781	0.75187	1.2689	1.0104
3.3500	-0.23070	-0.55420	-0.39245	0.16140	0.10200	0.13170	-2.2425	-1.9799	-2.1112	1.1784	1.3944	1.2864
3.3520	-0.31039	-0.43460	-0.37250	0.12130	0.10200	0.11165	-2.3047	-2.2285	-2.2666	1.0530	1.4446	1.2488
3.3540	-0.27055	-0.70569	-0.48812	0.24161	-0.050305	0.095651	-2.2425	-2.6511	-2.4468	1.0530	0.95508	1.0040
3.3560	-0.031473	-0.55420	-0.29284	0.32181	0.10200	0.21191	-1.9315	-2.0421	-1.9868	1.3039	1.3944	1.3491
3.3580	-0.54150	-0.47447	-0.50798	-0.071192	0.061924	-0.0046340	-2.3047	-2.2782	-2.2915	0.75187	1.2689	1.0104
3.3600	-0.42196	-0.70569	-0.56382	0.0090130	0.029858	0.019436	-2.3545	-2.4647	-2.4096	0.87733	1.0806	0.97897
3.3620	-0.42196	-0.39474	-0.40835	-0.031089	0.14209	0.055499	-2.4789	-2.1042	-2.2916	0.87733	1.3316	1.1045
3.3640	-0.66103	-0.55420	-0.60762	-0.11129	0.029858	-0.040718	-2.4789	-2.1663	-2.3226	0.51349	1.1434	0.82842
3.3660	-0.46181	-0.47447	-0.46814	0.041095	0.14209	0.091591	-2.1803	-2.2285	-2.2044	0.81460	1.2689	1.0417
3.3680	-0.42196	-0.32298	-0.37247	0.0090130	0.22225	0.11563	-2.4167	-1.9178	-2.1672	0.62641	1.5073	1.0669
3.3700	-0.66103	-0.59407	-0.62755	-0.11129	0.061924	-0.024685	-2.4789	-2.1042	-2.2916	0.62641	1.0806	0.85350
3.3720	-0.34227	-0.35487	-0.34857	0.12130	0.30241	0.21186	-2.0559	-2.1042	-2.0801	0.75187	1.3944	1.0731
3.3740	-0.50165	-0.32298	-0.41231	-0.071192	0.14209	0.035448	-2.3047	-2.1042	-2.2045	0.56367	1.3316	0.94765
3.3760	-0.58134	-0.63393	-0.60764	-0.031089	0.061924	0.015417	-2.4167	-2.1663	-2.2915	0.51349	0.89233	0.70291
3.3780	-0.31039	-0.39474	-0.35256	0.16140	0.18217	0.17179	-2.2425	-2.2285	-2.2355	0.68914	1.3316	1.0104
3.3800	-0.46181	-0.47447	-0.46814	-0.031089	0.10200	0.035458	-2.3047	-2.2782	-2.2915	0.51349	1.0806	0.79704
3.3820	-0.19086	-0.78542	-0.48814	0.12130	-0.050305	0.035497	-2.0559	-2.3404	-2.1981	0.51349	0.65386	0.58367
3.3840	-0.15101	-0.43460	-0.29281	0.32181	0.14209	0.23195	-1.8693	-2.3404	-2.1048	0.75187	1.0806	0.91623
3.3860	-0.31039	-0.63393	-0.47216	0.041095	0.029858	0.035476	-1.9315	-2.4647	-2.1981	0.45076	0.84212	0.64644
3.3880	-0.27055	-0.63393	-0.45224	0.16140	0.061924	0.11166	-1.6329	-2.1042	-1.8686	0.51349	0.52834	0.52092
3.3900	-0.46181	-0.32298	-0.39239	0.081198	0.26233	0.17176	-1.9315	-2.0421	-1.9868	0.32529	1.2061	0.76570
3.3920	-0.69291	-0.47447	-0.58369	-0.15140	0.10200	-0.024696	-2.2425	-2.2782	-2.2604	0.13710	0.89233	0.51471
3.3940	-0.58134	-0.39474	-0.48804	-0.031089	0.18217	0.075540	-1.9315	-1.7313	-1.8314	0.13710	0.84212	0.48961
3.3960	-0.73276	-0.16351	-0.44814	-0.15140	0.37456	0.11158	-2.1181	-1.9799	-2.0490	-0.038552	1.0806	0.52102
3.3980	-0.66103	-0.55420	-0.60762	-0.11129	0.061924	-0.024685	-2.0559	-2.3404	-2.1981	0.011633	0.84212	0.42688
3.4000	-0.38212	-0.47447	-0.42829	0.12130	0.22225	0.17177	-1.6951	-1.8556	-1.7754	0.26256	0.71661	0.48959
3.4020	-0.34227	-0.43460	-0.38844	0.20151	0.22225	0.21188	-1.5085	-2.0421	-1.7753	0.13710	0.89233	0.51471
3.4040	-0.31039	-0.67380	-0.49209	0.12130	-0.050305	0.035497	-1.5085	-2.5268	-2.0177	0.13710	0.46559	0.30134
3.4060	-0.15101	-0.51433	-0.33267	0.24161	0.22225	0.23193	-1.5085	-1.8556	-1.6821	0.26256	0.52834	0.39545
3.4080	-0.42196	-0.59407	-0.50801	0.0090130	0.061924	0.035469	-1.7574	-2.2285	-1.9929	-0.038552	0.52834	0.24490
3.4100	-0.34227	-0.59407	-0.46817	0.041095	0.061924	0.051509	-1.5085	-2.2782	-1.8934	-0.16402	0.52834	0.18216
3.4120	-0.34227	-0.32298	-0.33262	0.081198	0.30241	0.19181	-1.5085	-1.6816	-1.5951	-0.16402	0.52834	0.18216
3.4140	-0.69291	-0.55420	-0.62355	0.041095	0.061924	0.051509	-1.8071	-2.0421	-1.9246	-0.35221	0.40283	0.025309
3.4160	-0.34227	-0.43460	-0.38844	0.081198	0.10200	0.091601	-1.2722	-2.0421	-1.6571	-0.10128	0.46559	0.18215
3.4180	-0.58134	-0.28311	-0.43223	0.041095	0.37456	0.20783	-1.2100	-1.4330	-1.3215	-0.35221	0.52834	0.088066
3.4200	-0.58134	-0.55420	-0.56777	0.041095	0.061924	0.051509	-1.3219	-1.9178	-1.6198	-0.35221	0.16436	-0.093927
3.4220	-0.34227	-0.35487	-0.34857	0.16140	0.22225	0.19183	-1.0233	-1.6816	-1.3525	0.13710	0.46559	0.30134
3.4240	-0.66103	-0.35487	-0.50795	-0.031089	0.34250	0.15570	-1.0855	-1.4330	-1.2593	-0.28948	0.46559	0.088054
3.4260	-0.62119	-0.51433	-0.56776	0.0090130	0.061924	0.035469	-1.2722	-1.7313	-1.5017	-0.22675	0.038846	-0.093951
3.4280	-0.34227	-0.35487	-0.34857	0.12130	0.22225	0.17177	-1.0855	-1.5573	-1.3214	-0.10128	0.28987	0.094293
3.4300	-0.66103	-0.55420	-0.60762	0.12130	0.30241	0.21186	-1.0855	-1.6194	-1.3525	-0.22675	0.10160	-0.062573
3.4320	-0.34227	-0.78542	-0.56384	0.20151	-0.050305	0.075601	-0.72476	-1.7313	-1.2280	-0.10128	-0.26238	-0.18183
3.4340	-0.27055	-0.39474	-0.33264	0.081198	0.26233	0.17176	-0.66256	-1.5573	-1.1099	-0.10128	0.038846	-0.031219
3.4360	-0.54150	-0.70569	-0.62359	0.12130	0.14209	0.13169	-0.96114	-1.6816	-1.3214	-0.28948	-0.14942	-0.21945
